path	sentence	age	gender	accents
common_voice_en_32263869.mp3	Injuries can range from minor such as blisters to severe like amputations and fatalities.	25-year-old	female	American
common_voice_en_32263870.mp3	Diana spoke of her wish to be an ambassador for the United Kingdom.	25-year-old	female	American
common_voice_en_32263872.mp3	He made his debut against in Tasmania.	25-year-old	female	American
common_voice_en_32263884.mp3	She has worked in various Canadian federal governmental departments following her Paralympic career.	25-year-old	female	American
common_voice_en_32263885.mp3	Wheelchair availability is not there for disabled persons.	25-year-old	female	American
common_voice_en_32263887.mp3	It is also an important foraging area for American flamingos.	25-year-old	female	American
common_voice_en_32263905.mp3	The Castle side were now playing on the Castle ground.	25-year-old	female	American
common_voice_en_32263906.mp3	The roster reveal video involved the players skydiving.	25-year-old	female	American
common_voice_en_32263907.mp3	She is from Bankura district in West Bengal.	25-year-old	female	American
common_voice_en_32263908.mp3	It further considers and normalizes differences.	25-year-old	female	American
common_voice_en_32263909.mp3	Adult female is larger than male.	25-year-old	female	American
common_voice_en_32263912.mp3	Some of them have threatened to sue the site.	25-year-old	female	American
common_voice_en_32263913.mp3	The building has three stories.	25-year-old	female	American
common_voice_en_32263914.mp3	It has gone extinct in Germany.	25-year-old	female	American
common_voice_en_32263915.mp3	She now lives in Kalkara.	25-year-old	female	American
common_voice_en_32263917.mp3	They know that the war is insane.	25-year-old	female	American
common_voice_en_32263918.mp3	Two historical artifacts.	25-year-old	female	American
common_voice_en_32263919.mp3	It is served by the Lathrop post office.	25-year-old	female	American
common_voice_en_32263920.mp3	Her family members also came from Wales and Scotland.	25-year-old	female	American
common_voice_en_32263921.mp3	There are paved roads to Sint Joris and Santa Catharina.	25-year-old	female	American
common_voice_en_32263922.mp3	The pitched roof is clad with red tiles.	25-year-old	female	American
common_voice_en_32263923.mp3	Most voting rules are neutral.	25-year-old	female	American
common_voice_en_32263934.mp3	It prefers coniferous trees and rarely associates on hardwoods.	25-year-old	female	American
common_voice_en_32263935.mp3	He also supported the construction of public housing.	25-year-old	female	American
common_voice_en_32263939.mp3	Mary Tripp married Clifford Hemphill of New York.	25-year-old	female	American
common_voice_en_32263940.mp3	She has written practical guides to butterflies for the Indonesian public.	25-year-old	female	American
common_voice_en_32263941.mp3	He was also the only controller who supported abolishing the board.	25-year-old	female	American
common_voice_en_32263942.mp3	Mount Temple is one of the seven named Fogo Seamounts.	25-year-old	female	American
common_voice_en_32263943.mp3	Robert was twice married.	25-year-old	female	American
common_voice_en_32263944.mp3	Tower structures are made in the form of open pavilions.	25-year-old	female	American
common_voice_en_32263945.mp3	Caland was born in Rotterdam.	25-year-old	female	American
common_voice_en_32263947.mp3	The ship is undergoing sea trials.	25-year-old	female	American
common_voice_en_32263948.mp3	Dozens of blue plastic markers denote what are believed to be burials.	25-year-old	female	American
common_voice_en_32263949.mp3	The marriage took place at the bank of river Sonai.	25-year-old	female	American
common_voice_en_32263950.mp3	Rather long wings and alar base transparent (not yellow).	25-year-old	female	American
common_voice_en_32263951.mp3	Tambo is the daughter of Oliver Tambo.	25-year-old	female	American
common_voice_en_32263952.mp3	But the marriage did not last.	25-year-old	female	American
common_voice_en_32263953.mp3	The station is elevated and has two entrances on opposite sides of the avenue.	25-year-old	female	American
common_voice_en_32263954.mp3	They signed to the Philips label and released the single My Teenage Dream.	25-year-old	female	American
common_voice_en_32263955.mp3	It is found throughout southern and eastern Asia.	25-year-old	female	American
common_voice_en_32263957.mp3	She wanted to create free will.	25-year-old	female	American
common_voice_en_32263958.mp3	I have a better plan to fight inflation.	25-year-old	female	American
common_voice_en_32263959.mp3	That was her last competitive event.	25-year-old	female	American
common_voice_en_32263960.mp3	A nectary is present.	25-year-old	female	American
common_voice_en_32263962.mp3	Some mainstream schools are public and private either.	25-year-old	female	American
common_voice_en_32263999.mp3	New Zealand then joined the World Cup with English coach John Herdman.	25-year-old	female	American
common_voice_en_32264000.mp3	They will also competing in the Hazfi Cup.	25-year-old	female	American
common_voice_en_32264002.mp3	The storm also began to slow down and travel northward.	25-year-old	female	American
common_voice_en_32264003.mp3	The two together had four sons.	25-year-old	female	American
common_voice_en_32264004.mp3	Soul has continued to perform live on the club scene.	25-year-old	female	American
common_voice_en_32264006.mp3	It explains how war has delayed the plan.	25-year-old	female	American
common_voice_en_32264007.mp3	She has also done some modeling.	25-year-old	female	American
common_voice_en_32264014.mp3	List of recent premiers of Mortlock Shield Champions.	25-year-old	female	American
common_voice_en_32264015.mp3	He was the only white person at the film company.	25-year-old	female	American
common_voice_en_32264016.mp3	She worked as bookkeeper.	25-year-old	female	American
common_voice_en_32264017.mp3	De La Haye has been getting more creative with his videos.	25-year-old	female	American
common_voice_en_32264034.mp3	The lowest placed team from both groups were eliminated from the competition.	25-year-old	female	American
common_voice_en_32264037.mp3	There are finds near the lower Don and in Kuban and Crimea.	25-year-old	female	American
common_voice_en_32264038.mp3	Littlestown played as exclusively as members of the Independent level Keystone Association.	25-year-old	female	American
common_voice_en_32264073.mp3	The Ames Hydroelectric plant remained mostly unharmed.	25-year-old	female	American
common_voice_en_32264074.mp3	This supplements the development tree used to upgrade the car.	25-year-old	female	American
common_voice_en_32264075.mp3	The remaining teams will play in the first round.	25-year-old	female	American
common_voice_en_32264076.mp3	The song is considered his breakout hit.	25-year-old	female	American
common_voice_en_32264083.mp3	It is funded by the Department for Education.	25-year-old	female	American
common_voice_en_32264084.mp3	Her mother is of Jewish descent.	25-year-old	female	American
common_voice_en_32264086.mp3	Drew is captured and held prisoner.	25-year-old	female	American
common_voice_en_32264087.mp3	The first edition became the standard reference textbook for Pathologists.	25-year-old	female	American
common_voice_en_32264100.mp3	The predominant color of the oil is golden yellow with green reflections.	25-year-old	female	American
common_voice_en_32264101.mp3	The Black Cats were initially formed following the electoral victory of Ranasinghe Premadasa.	25-year-old	female	American
common_voice_en_32264104.mp3	There is also some beech and sycamore that were introduced.	25-year-old	female	American
common_voice_en_32264127.mp3	They discuss their financial and sexual concerns.	25-year-old	female	American
common_voice_en_32264138.mp3	Her master when she arrived was Johnson.	25-year-old	female	American
common_voice_en_32264139.mp3	It serves Jalor city.	25-year-old	female	American
common_voice_en_32264140.mp3	Bangladesh Coast Guard and Bangladesh Navy were tasked to salvage the ship.	25-year-old	female	American
common_voice_en_32264142.mp3	Cor also saved his brother Emil.	25-year-old	female	American
common_voice_en_32264164.mp3	Gilman transferred to Notre Dame after his freshman year.	25-year-old	female	American
